SubjectID,Day,Job Name,Action Type,Accepted/Worked On,Parts Completed,Soft Deadline Remaining,Hard Deadline Remaining,Current Payment,Payment Received
16,79,79-0,Offer,0,,,,,
16,79,79-1,Offer,0,,,,,
16,79,79-2,Offer,0,,,,,
16,79,74-2,Work,1,10,5,6,55,55
16,79,77-0,Work,1,6,7,8,51,
16,79,78-0,Work,1,6,5,6,31,
17,79,79-0,Offer,0,,,,,
17,79,79-1,Offer,0,,,,,
17,79,79-2,Offer,1,,,,,
17,79,76-0,Work,0,2,8,11,23,
1,80,80-0,Offer,1,,,,,
1,80,72-0,Work,1,9,6,12,44,
2,80,80-0,Offer,0,,,,,
2,80,72-0,Work,0,9,6,12,44,
2,80,77-0,Work,1,8,6,7,51,
2,80,78-0,Work,1,9,4,5,31,
2,80,79-0,Work,1,1,8,10,55,
3,80,80-0,Offer,1,,,,,
3,80,74-3,Work,1,10,5,7,43,43
3,80,77-0,Work,1,6,6,7,51,
3,80,79-0,Work,1,1,8,10,55,
3,80,79-2,Work,1,9,4,5,13,
4,80,80-0,Offer,1,,,,,
4,80,74-3,Work,1,10,5,7,43,43
4,80,76-0,Work,1,3,7,10,23,
4,80,78-0,Work,1,9,4,5,31,
4,80,79-0,Work,1,1,8,10,55,
4,80,79-2,Work,1,9,4,5,13,
5,80,80-0,Offer,1,,,,,
5,80,77-0,Work,1,8,6,7,51,
5,80,77-1,Work,1,6,10,17,42,
5,80,79-0,Work,1,1,8,10,55,
6,80,80-0,Offer,1,,,,,
6,80,74-3,Work,1,10,5,7,43,43
6,80,76-0,Work,1,7,7,10,23,
6,80,77-0,Work,1,6,6,7,51,
6,80,78-0,Work,1,9,4,5,31,
6,80,79-0,Work,0,0,8,10,55,
6,80,79-2,Work,1,9,4,5,13,
7,80,80-0,Offer,0,,,,,
7,80,74-0,Work,1,8,10,14,23,
7,80,76-0,Work,1,7,7,10,23,
7,80,78-0,Work,1,9,4,5,31,
7,80,79-2,Work,1,9,4,5,13,
8,80,80-0,Offer,1,,,,,
8,80,74-0,Work,1,4,10,14,23,
8,80,74-2,Work,1,10,4,5,55,55
8,80,74-3,Work,1,8,4,6,43,
9,80,80-0,Offer,0,,,,,
9,80,74-0,Work,1,7,10,14,23,
9,80,74-3,Work,1,10,5,7,43,43
9,80,76-0,Work,0,3,7,10,23,
9,80,77-0,Work,1,8,6,7,51,
9,80,78-0,Work,1,9,4,5,31,
10,80,80-0,Offer,0,,,,,
10,80,74-0,Work,1,8,10,14,23,
10,80,74-3,Work,1,10,5,7,43,43
10,80,76-0,Work,1,7,7,10,23,
10,80,78-0,Work,1,9,4,5,31,
10,80,79-1,Work,1,1,10,15,35,
11,80,80-0,Offer,1,,,,,
11,80,72-0,Work,1,8,6,12,44,
11,80,74-3,Work,1,9,4,6,43,
12,80,80-0,Offer,0,,,,,
12,80,77-0,Work,1,8,6,7,51,
12,80,78-0,Work,1,9,4,5,31,
12,80,79-1,Work,1,1,10,15,35,
12,80,79-2,Work,1,9,4,5,13,
13,80,80-0,Offer,1,,,,,
14,80,80-0,Offer,1,,,,,
14,80,74-0,Work,1,5,10,14,23,
14,80,74-1,Work,1,10,0,1,42,42
14,80,74-3,Work,1,10,5,7,43,43
14,80,76-0,Work,1,3,7,10,23,
15,80,80-0,Offer,0,,,,,
15,80,74-3,Work,1,10,5,7,43,43
15,80,77-0,Work,1,8,6,7,51,
15,80,78-0,Work,1,9,4,5,31,
15,80,79-1,Work,1,1,10,15,35,
16,80,80-0,Offer,1,,,,,
16,80,77-0,Work,1,8,6,7,51,
16,80,78-0,Work,1,9,4,5,31,
17,80,80-0,Offer,0,,,,,
17,80,76-0,Work,1,3,7,10,23,
17,80,79-2,Work,1,9,4,5,13,
1,81,81-0,Offer,1,,,,,
1,81,81-1,Offer,0,,,,,
1,81,72-0,Work,1,10,6,12,44,44
1,81,80-0,Work,1,3,9,11,106,
2,81,81-0,Offer,1,,,,,
2,81,81-1,Offer,0,,,,,
2,81,72-0,Work,1,10,6,12,44,44
2,81,77-0,Work,1,9,5,6,51,
2,81,78-0,Work,1,10,4,5,31,31
2,81,79-0,Work,0,1,7,9,55,
3,81,81-0,Offer,0,,,,,
3,81,81-1,Offer,0,,,,,
3,81,77-0,Work,1,8,5,6,51,
3,81,79-0,Work,1,2,7,9,55,
3,81,79-2,Work,1,10,4,5,13,13
3,81,80-0,Work,0,0,9,11,106,
4,81,81-0,Offer,1,,,,,
4,81,81-1,Offer,0,,,,,
4,81,76-0,Work,1,7,6,9,23,
4,81,78-0,Work,1,10,4,5,31,31
4,81,79-0,Work,1,2,7,9,55,
4,81,79-2,Work,1,10,4,5,13,13
4,81,80-0,Work,0,0,9,11,106,
5,81,81-0,Offer,0,,,,,
5,81,81-1,Offer,0,,,,,
5,81,77-0,Work,1,9,5,6,51,
5,81,77-1,Work,1,9,9,16,42,
5,81,79-0,Work,0,1,7,9,55,
5,81,80-0,Work,1,3,9,11,106,
6,81,81-0,Offer,0,,,,,
6,81,81-1,Offer,0,,,,,
6,81,76-0,Work,0,7,6,9,23,
6,81,77-0,Work,1,8,5,6,51,
6,81,78-0,Work,1,10,4,5,31,31
6,81,79-0,Work,0,0,7,9,55,
6,81,79-2,Work,0,9,3,4,13,
6,81,80-0,Work,1,3,9,11,106,
7,81,81-0,Offer,0,,,,,
7,81,81-1,Offer,1,,,,,
7,81,74-0,Work,1,9,9,13,23,
7,81,76-0,Work,1,8,6,9,23,
7,81,78-0,Work,1,10,4,5,31,31
7,81,79-2,Work,1,10,4,5,13,13
8,81,81-0,Offer,1,,,,,
8,81,81-1,Offer,1,,,,,
8,81,74-0,Work,1,5,9,13,23,
8,81,74-3,Work,1,9,3,5,43,
8,81,80-0,Work,1,3,9,11,106,
9,81,81-0,Offer,0,,,,,
9,81,81-1,Offer,1,,,,,
9,81,74-0,Work,1,8,9,13,23,
9,81,76-0,Work,1,7,6,9,23,
9,81,77-0,Work,1,9,5,6,51,
9,81,78-0,Work,1,10,4,5,31,31
10,81,81-0,Offer,0,,,,,
10,81,81-1,Offer,0,,,,,
10,81,74-0,Work,1,9,9,13,23,
10,81,76-0,Work,1,8,6,9,23,
10,81,78-0,Work,1,10,4,5,31,31
10,81,79-1,Work,1,3,9,14,35,
11,81,81-0,Offer,0,,,,,
11,81,81-1,Offer,0,,,,,
11,81,72-0,Work,1,9,5,11,44,
11,81,74-3,Work,1,10,4,6,43,43
11,81,80-0,Work,1,3,9,11,106,
12,81,81-0,Offer,1,,,,,
12,81,81-1,Offer,1,,,,,
12,81,77-0,Work,1,9,5,6,51,
12,81,78-0,Work,1,10,4,5,31,31
12,81,79-1,Work,1,3,9,14,35,
12,81,79-2,Work,1,10,4,5,13,13
13,81,81-0,Offer,1,,,,,
13,81,81-1,Offer,0,,,,,
13,81,80-0,Work,1,3,9,11,106,
14,81,81-0,Offer,1,,,,,
14,81,81-1,Offer,0,,,,,
14,81,74-0,Work,1,6,9,13,23,
14,81,76-0,Work,1,7,6,9,23,
14,81,80-0,Work,1,3,9,11,106,
15,81,81-0,Offer,0,,,,,
15,81,81-1,Offer,1,,,,,
15,81,77-0,Work,1,9,5,6,51,
15,81,78-0,Work,1,10,4,5,31,31
15,81,79-1,Work,1,3,9,14,35,
16,81,81-0,Offer,0,,,,,
16,81,81-1,Offer,0,,,,,
16,81,77-0,Work,1,9,5,6,51,
16,81,78-0,Work,1,10,4,5,31,31
16,81,80-0,Work,1,3,9,11,106,
17,81,81-0,Offer,0,,,,,
17,81,81-1,Offer,0,,,,,
17,81,76-0,Work,1,7,6,9,23,
17,81,79-2,Work,1,10,4,5,13,13
1,82,82-0,Offer,0,,,,,
1,82,82-1,Offer,1,,,,,
1,82,80-0,Work,1,6,8,10,106,
1,82,81-0,Work,1,4,5,6,67,
2,82,82-0,Offer,0,,,,,
2,82,82-1,Offer,1,,,,,
2,82,77-0,Work,1,10,5,6,51,51
2,82,79-0,Work,1,2,6,8,55,
2,82,81-0,Work,1,4,5,6,67,
3,82,82-0,Offer,1,,,,,
3,82,82-1,Offer,0,,,,,
3,82,77-0,Work,1,9,4,5,51,
3,82,79-0,Work,1,3,6,8,55,
3,82,80-0,Work,1,3,8,10,106,
4,82,82-0,Offer,0,,,,,
4,82,82-1,Offer,0,,,,,
4,82,76-0,Work,1,8,5,8,23,
4,82,79-0,Work,1,3,6,8,55,
4,82,80-0,Work,1,3,8,10,106,
4,82,81-0,Work,0,0,5,6,67,
5,82,82-0,Offer,0,,,,,
5,82,82-1,Offer,0,,,,,
5,82,77-0,Work,1,10,5,6,51,51
5,82,77-1,Work,1,10,9,16,42,42
5,82,79-0,Work,1,2,6,8,55,
5,82,80-0,Work,0,3,8,10,106,
6,82,82-0,Offer,0,,,,,
6,82,82-1,Offer,0,,,,,
6,82,76-0,Work,1,8,5,8,23,
6,82,77-0,Work,1,9,4,5,51,
6,82,79-0,Work,0,0,6,8,55,
6,82,79-2,Work,1,10,3,4,13,13
6,82,80-0,Work,1,6,8,10,106,
7,82,82-0,Offer,0,,,,,
7,82,82-1,Offer,1,,,,,
7,82,74-0,Work,1,10,9,13,23,23
7,82,76-0,Work,1,9,5,8,23,
7,82,81-1,Work,1,2,6,7,29,
8,82,82-0,Offer,0,,,,,
8,82,82-1,Offer,1,,,,,
8,82,74-0,Work,0,5,8,12,23,
8,82,74-3,Work,1,10,3,5,43,43
8,82,80-0,Work,0,3,8,10,106,
8,82,81-0,Work,1,4,5,6,67,
8,82,81-1,Work,1,2,6,7,29,
9,82,82-0,Offer,0,,,,,
9,82,82-1,Offer,0,,,,,
9,82,74-0,Work,1,9,8,12,23,
9,82,76-0,Work,1,8,5,8,23,
9,82,77-0,Work,1,10,5,6,51,51
9,82,81-1,Work,1,2,6,7,29,
10,82,82-0,Offer,0,,,,,
10,82,82-1,Offer,1,,,,,
10,82,74-0,Work,1,10,9,13,23,23
10,82,76-0,Work,1,9,5,8,23,
10,82,79-1,Work,1,5,8,13,35,
11,82,82-0,Offer,0,,,,,
11,82,82-1,Offer,0,,,,,
11,82,72-0,Work,1,10,5,11,44,44
11,82,80-0,Work,1,6,8,10,106,
12,82,82-0,Offer,0,,,,,
12,82,82-1,Offer,0,,,,,
12,82,77-0,Work,1,10,5,6,51,51
12,82,79-1,Work,1,5,8,13,35,
12,82,81-0,Work,1,4,5,6,67,
12,82,81-1,Work,0,0,6,7,29,
13,82,82-0,Offer,0,,,,,
13,82,82-1,Offer,0,,,,,
13,82,80-0,Work,1,6,8,10,106,
13,82,81-0,Work,1,4,5,6,67,
14,82,82-0,Offer,0,,,,,
14,82,82-1,Offer,0,,,,,
14,82,74-0,Work,1,7,8,12,23,
14,82,76-0,Work,0,7,5,8,23,
14,82,80-0,Work,1,6,8,10,106,
14,82,81-0,Work,1,4,5,6,67,
15,82,82-0,Offer,0,,,,,
15,82,82-1,Offer,1,,,,,
15,82,77-0,Work,1,10,5,6,51,51
15,82,79-1,Work,1,5,8,13,35,
15,82,81-1,Work,1,2,6,7,29,
16,82,82-0,Offer,0,,,,,
16,82,82-1,Offer,0,,,,,
16,82,77-0,Work,1,10,5,6,51,51
16,82,80-0,Work,1,6,8,10,106,
17,82,82-0,Offer,0,,,,,
17,82,82-1,Offer,0,,,,,
17,82,76-0,Work,1,8,5,8,23,
1,83,83-0,Offer,0,,,,,
1,83,83-1,Offer,0,,,,,
1,83,83-2,Offer,0,,,,,
1,83,83-3,Offer,0,,,,,
1,83,80-0,Work,1,7,7,9,106,
1,83,81-0,Work,1,7,4,5,67,
1,83,82-1,Work,0,0,14,19,90,
2,83,83-0,Offer,0,,,,,
2,83,83-1,Offer,0,,,,,
2,83,83-2,Offer,1,,,,,
2,83,83-3,Offer,0,,,,,
2,83,79-0,Work,1,3,5,7,55,
2,83,81-0,Work,0,4,4,5,67,
2,83,82-1,Work,1,3,14,19,90,
3,83,83-0,Offer,0,,,,,
3,83,83-1,Offer,0,,,,,
3,83,83-2,Offer,0,,,,,
3,83,83-3,Offer,0,,,,,
3,83,77-0,Work,1,10,4,5,51,51
3,83,79-0,Work,1,4,5,7,55,
3,83,80-0,Work,1,6,7,9,106,
3,83,82-0,Work,0,0,6,8,37,
4,83,83-0,Offer,0,,,,,
4,83,83-1,Offer,0,,,,,
4,83,83-2,Offer,0,,,,,
4,83,83-3,Offer,0,,,,,
4,83,76-0,Work,1,9,4,7,23,
4,83,79-0,Work,0,3,5,7,55,
4,83,80-0,Work,1,6,7,9,106,
4,83,81-0,Work,1,4,4,5,67,
5,83,83-0,Offer,0,,,,,
5,83,83-1,Offer,0,,,,,
5,83,83-2,Offer,0,,,,,
5,83,83-3,Offer,0,,,,,
5,83,79-0,Work,1,3,5,7,55,
5,83,80-0,Work,1,6,7,9,106,
6,83,83-0,Offer,1,,,,,
6,83,83-1,Offer,0,,,,,
6,83,83-2,Offer,0,,,,,
6,83,83-3,Offer,0,,,,,
6,83,76-0,Work,0,8,4,7,23,
6,83,77-0,Work,1,10,4,5,51,51
6,83,79-0,Work,1,1,5,7,55,
6,83,80-0,Work,1,7,7,9,106,
7,83,83-0,Offer,0,,,,,
7,83,83-1,Offer,1,,,,,
7,83,83-2,Offer,0,,,,,
7,83,83-3,Offer,0,,,,,
7,83,76-0,Work,1,10,5,8,23,23
7,83,81-1,Work,1,3,5,6,29,
7,83,82-1,Work,1,3,14,19,90,
8,83,83-0,Offer,0,,,,,
8,83,83-1,Offer,0,,,,,
8,83,83-2,Offer,0,,,,,
8,83,83-3,Offer,0,,,,,
8,83,74-0,Work,1,6,7,11,23,
8,83,80-0,Work,0,3,7,9,106,
8,83,81-0,Work,1,7,4,5,67,
8,83,81-1,Work,1,3,5,6,29,
8,83,82-1,Work,0,0,14,19,90,
9,83,83-0,Offer,0,,,,,
9,83,83-1,Offer,1,,,,,
9,83,83-2,Offer,1,,,,,
9,83,83-3,Offer,0,,,,,
9,83,74-0,Work,1,10,8,12,23,23
9,83,76-0,Work,1,9,4,7,23,
9,83,81-1,Work,1,3,5,6,29,
10,83,83-0,Offer,0,,,,,
10,83,83-1,Offer,1,,,,,
10,83,83-2,Offer,0,,,,,
10,83,83-3,Offer,0,,,,,
10,83,76-0,Work,1,10,5,8,23,23
10,83,79-1,Work,1,6,7,12,35,
10,83,82-1,Work,1,3,14,19,90,
11,83,83-0,Offer,0,,,,,
11,83,83-1,Offer,1,,,,,
11,83,83-2,Offer,1,,,,,
11,83,83-3,Offer,0,,,,,
11,83,80-0,Work,1,7,7,9,106,
12,83,83-0,Offer,0,,,,,
12,83,83-1,Offer,0,,,,,
12,83,83-2,Offer,0,,,,,
12,83,83-3,Offer,0,,,,,
12,83,79-1,Work,1,6,7,12,35,
12,83,81-0,Work,1,7,4,5,67,
12,83,81-1,Work,1,2,5,6,29,
13,83,83-0,Offer,0,,,,,
13,83,83-1,Offer,1,,,,,
13,83,83-2,Offer,0,,,,,
13,83,83-3,Offer,0,,,,,
13,83,80-0,Work,1,7,7,9,106,
13,83,81-0,Work,1,7,4,5,67,
14,83,83-0,Offer,0,,,,,
14,83,83-1,Offer,0,,,,,
14,83,83-2,Offer,0,,,,,
14,83,83-3,Offer,0,,,,,
14,83,74-0,Work,1,8,7,11,23,
14,83,76-0,Work,1,8,4,7,23,
14,83,80-0,Work,0,6,7,9,106,
14,83,81-0,Work,1,7,4,5,67,
15,83,83-0,Offer,0,,,,,
15,83,83-1,Offer,0,,,,,
15,83,83-2,Offer,0,,,,,
15,83,83-3,Offer,0,,,,,
15,83,79-1,Work,1,6,7,12,35,
15,83,81-1,Work,1,3,5,6,29,
15,83,82-1,Work,1,3,14,19,90,
16,83,83-0,Offer,1,,,,,
16,83,83-1,Offer,1,,,,,
16,83,83-2,Offer,0,,,,,
16,83,83-3,Offer,0,,,,,
16,83,80-0,Work,1,7,7,9,106,
17,83,83-0,Offer,0,,,,,
17,83,83-1,Offer,0,,,,,
17,83,83-2,Offer,0,,,,,
17,83,83-3,Offer,0,,,,,
17,83,76-0,Work,1,9,4,7,23,
1,84,84-0,Offer,0,,,,,
1,84,84-1,Offer,0,,,,,
1,84,80-0,Work,1,9,6,8,106,
1,84,81-0,Work,1,8,3,4,67,
1,84,82-1,Work,0,0,13,18,90,
2,84,84-0,Offer,0,,,,,
2,84,84-1,Offer,0,,,,,
2,84,79-0,Work,1,4,4,6,55,
2,84,81-0,Work,1,7,3,4,67,
2,84,82-1,Work,0,3,13,18,90,
2,84,83-2,Work,0,0,7,10,52,
3,84,84-0,Offer,0,,,,,
3,84,84-1,Offer,0,,,,,
3,84,79-0,Work,1,5,4,6,55,
3,84,80-0,Work,1,7,6,8,106,
3,84,82-0,Work,1,1,5,7,37,
4,84,84-0,Offer,0,,,,,
4,84,84-1,Offer,0,,,,,
4,84,76-0,Work,1,10,4,7,23,23
4,84,79-0,Work,1,4,4,6,55,
4,84,80-0,Work,0,6,6,8,106,
4,84,81-0,Work,1,7,3,4,67,
5,84,84-0,Offer,1,,,,,
5,84,84-1,Offer,0,,,,,
5,84,79-0,Work,1,4,4,6,55,
5,84,80-0,Work,1,7,6,8,106,
6,84,84-0,Offer,0,,,,,
6,84,84-1,Offer,1,,,,,
6,84,76-0,Work,1,9,3,6,23,
6,84,79-0,Work,1,2,4,6,55,
6,84,80-0,Work,1,9,6,8,106,
6,84,83-0,Work,1,2,10,12,22,
7,84,84-0,Offer,0,,,,,
7,84,84-1,Offer,0,,,,,
7,84,81-1,Work,1,6,4,5,29,
7,84,82-1,Work,1,6,13,18,90,
7,84,83-1,Work,1,1,9,12,32,
8,84,84-0,Offer,0,,,,,
8,84,84-1,Offer,0,,,,,
8,84,74-0,Work,1,7,6,10,23,
8,84,80-0,Work,1,6,6,8,106,
8,84,81-0,Work,0,7,3,4,67,
8,84,81-1,Work,1,6,4,5,29,
8,84,82-1,Work,0,0,13,18,90,
9,84,84-0,Offer,0,,,,,
9,84,84-1,Offer,1,,,,,
9,84,76-0,Work,1,10,4,7,23,23
9,84,81-1,Work,1,6,4,5,29,
9,84,83-1,Work,1,1,9,12,32,
9,84,83-2,Work,1,2,7,10,52,
10,84,84-0,Offer,0,,,,,
10,84,84-1,Offer,1,,,,,
10,84,79-1,Work,1,7,6,11,35,
10,84,82-1,Work,1,6,13,18,90,
10,84,83-1,Work,1,1,9,12,32,
11,84,84-0,Offer,0,,,,,
11,84,84-1,Offer,0,,,,,
11,84,80-0,Work,1,9,6,8,106,
11,84,83-1,Work,1,1,9,12,32,
11,84,83-2,Work,1,2,7,10,52,
12,84,84-0,Offer,1,,,,,
12,84,84-1,Offer,0,,,,,
12,84,79-1,Work,1,7,6,11,35,
12,84,81-0,Work,1,8,3,4,67,
12,84,81-1,Work,1,3,4,5,29,
13,84,84-0,Offer,0,,,,,
13,84,84-1,Offer,0,,,,,
13,84,80-0,Work,1,9,6,8,106,
13,84,81-0,Work,1,8,3,4,67,
13,84,83-1,Work,1,1,9,12,32,
14,84,84-0,Offer,1,,,,,
14,84,84-1,Offer,0,,,,,
14,84,74-0,Work,1,9,6,10,23,
14,84,76-0,Work,1,9,3,6,23,
14,84,80-0,Work,0,6,6,8,106,
14,84,81-0,Work,1,8,3,4,67,
15,84,84-0,Offer,0,,,,,
15,84,84-1,Offer,1,,,,,
15,84,79-1,Work,1,7,6,11,35,
15,84,81-1,Work,1,6,4,5,29,
15,84,82-1,Work,1,6,13,18,90,
16,84,84-0,Offer,1,,,,,
16,84,84-1,Offer,0,,,,,
16,84,80-0,Work,1,9,6,8,106,
16,84,83-0,Work,1,2,10,12,22,
16,84,83-1,Work,1,1,9,12,32,
17,84,84-0,Offer,0,,,,,
17,84,84-1,Offer,0,,,,,
17,84,76-0,Work,1,10,4,7,23,23
1,85,85-0,Offer,0,,,,,
1,85,80-0,Work,1,10,6,8,106,106
1,85,81-0,Work,1,10,3,4,67,67
1,85,82-1,Work,0,0,12,17,90,
2,85,85-0,Offer,0,,,,,
2,85,79-0,Work,0,4,3,5,55,
2,85,81-0,Work,1,8,2,3,67,
2,85,82-1,Work,0,3,12,17,90,
2,85,83-2,Work,1,2,6,9,52,
3,85,85-0,Offer,1,,,,,
3,85,79-0,Work,1,6,3,5,55,
3,85,80-0,Work,1,9,5,7,106,
3,85,82-0,Work,1,2,4,6,37,
4,85,85-0,Offer,1,,,,,
4,85,79-0,Work,1,5,3,5,55,
4,85,80-0,Work,0,6,5,7,106,
4,85,81-0,Work,1,8,2,3,67,
5,85,85-0,Offer,1,,,,,
5,85,79-0,Work,1,5,3,5,55,
5,85,80-0,Work,1,9,5,7,106,
5,85,84-0,Work,1,1,6,8,39,
6,85,85-0,Offer,1,,,,,
6,85,76-0,Work,1,10,3,6,23,23
6,85,79-0,Work,1,3,3,5,55,
6,85,80-0,Work,1,10,6,8,106,106
6,85,83-0,Work,0,2,9,11,22,
6,85,84-1,Work,1,5,5,6,15,
7,85,85-0,Offer,0,,,,,
7,85,81-1,Work,1,8,3,4,29,
7,85,82-1,Work,1,7,12,17,90,
7,85,83-1,Work,1,5,8,11,32,
8,85,85-0,Offer,0,,,,,
8,85,74-0,Work,1,8,5,9,23,
8,85,80-0,Work,0,6,5,7,106,
8,85,81-0,Work,1,8,2,3,67,
8,85,81-1,Work,1,8,3,4,29,
8,85,82-1,Work,0,0,12,17,90,
9,85,85-0,Offer,0,,,,,
9,85,81-1,Work,1,8,3,4,29,
9,85,83-1,Work,0,1,8,11,32,
9,85,83-2,Work,1,7,6,9,52,
9,85,84-1,Work,1,5,5,6,15,
10,85,85-0,Offer,0,,,,,
10,85,79-1,Work,1,8,5,10,35,
10,85,82-1,Work,1,7,12,17,90,
10,85,83-1,Work,1,5,8,11,32,
10,85,84-1,Work,1,5,5,6,15,
11,85,85-0,Offer,0,,,,,
11,85,80-0,Work,1,10,6,8,106,106
11,85,83-1,Work,1,5,8,11,32,
11,85,83-2,Work,1,7,6,9,52,
12,85,85-0,Offer,0,,,,,
12,85,79-1,Work,1,8,5,10,35,
12,85,81-0,Work,1,10,3,4,67,67
12,85,81-1,Work,1,6,3,4,29,
12,85,84-0,Work,0,0,6,8,39,
13,85,85-0,Offer,0,,,,,
13,85,80-0,Work,1,10,6,8,106,106
13,85,81-0,Work,1,10,3,4,67,67
13,85,83-1,Work,1,5,8,11,32,
14,85,85-0,Offer,0,,,,,
14,85,74-0,Work,1,10,6,10,23,23
14,85,76-0,Work,1,10,3,6,23,23
14,85,80-0,Work,1,7,5,7,106,
14,85,81-0,Work,0,8,2,3,67,
14,85,84-0,Work,1,1,6,8,39,
15,85,85-0,Offer,0,,,,,
15,85,79-1,Work,1,8,5,10,35,
15,85,81-1,Work,1,8,3,4,29,
15,85,82-1,Work,1,7,12,17,90,
15,85,84-1,Work,0,0,5,6,15,
16,85,85-0,Offer,0,,,,,
16,85,80-0,Work,1,10,6,8,106,106
16,85,83-0,Work,0,2,9,11,22,
16,85,83-1,Work,1,5,8,11,32,
16,85,84-0,Work,1,1,6,8,39,
17,85,85-0,Offer,1,,,,,
1,86,86-0,Offer,0,,,,,
1,86,86-1,Offer,0,,,,,
1,86,86-2,Offer,0,,,,,
1,86,86-3,Offer,1,,,,,
1,86,86-4,Offer,0,,,,,
1,86,82-1,Work,1,3,11,16,90,
2,86,86-0,Offer,0,,,,,
2,86,86-1,Offer,0,,,,,
2,86,86-2,Offer,0,,,,,
2,86,86-3,Offer,0,,,,,
2,86,86-4,Offer,0,,,,,
2,86,79-0,Work,1,5,2,4,55,
2,86,81-0,Work,1,10,2,3,67,67
2,86,82-1,Work,0,3,11,16,90,
2,86,83-2,Work,0,2,5,8,52,
3,86,86-0,Offer,0,,,,,
3,86,86-1,Offer,0,,,,,
3,86,86-2,Offer,0,,,,,
3,86,86-3,Offer,1,,,,,
3,86,86-4,Offer,0,,,,,
3,86,79-0,Work,1,7,2,4,55,
3,86,80-0,Work,1,10,5,7,106,106
3,86,82-0,Work,1,9,3,5,37,
3,86,85-0,Work,0,0,8,12,40,
4,86,86-0,Offer,0,,,,,
4,86,86-1,Offer,0,,,,,
4,86,86-2,Offer,1,,,,,
4,86,86-3,Offer,0,,,,,
4,86,86-4,Offer,0,,,,,
4,86,79-0,Work,1,6,2,4,55,
4,86,80-0,Work,0,6,4,6,106,
4,86,81-0,Work,1,10,2,3,67,67
4,86,85-0,Work,1,4,8,12,40,
5,86,86-0,Offer,0,,,,,
5,86,86-1,Offer,0,,,,,
5,86,86-2,Offer,0,,,,,
5,86,86-3,Offer,1,,,,,
5,86,86-4,Offer,0,,,,,
5,86,79-0,Work,1,6,2,4,55,
5,86,80-0,Work,1,10,5,7,106,106
5,86,84-0,Work,0,1,5,7,39,
5,86,85-0,Work,0,0,8,12,40,
6,86,86-0,Offer,0,,,,,
6,86,86-1,Offer,0,,,,,
6,86,86-2,Offer,1,,,,,
6,86,86-3,Offer,1,,,,,
6,86,86-4,Offer,0,,,,,
6,86,79-0,Work,1,4,2,4,55,
6,86,83-0,Work,1,4,8,10,22,
6,86,84-1,Work,1,10,5,6,15,15
6,86,85-0,Work,1,4,8,12,40,
7,86,86-0,Offer,0,,,,,
7,86,86-1,Offer,0,,,,,
7,86,86-2,Offer,1,,,,,
7,86,86-3,Offer,0,,,,,
7,86,86-4,Offer,0,,,,,
7,86,81-1,Work,1,10,3,4,29,29
7,86,82-1,Work,1,8,11,16,90,
7,86,83-1,Work,1,7,7,10,32,
8,86,86-0,Offer,0,,,,,
8,86,86-1,Offer,0,,,,,
8,86,86-2,Offer,0,,,,,
8,86,86-3,Offer,0,,,,,
8,86,86-4,Offer,0,,,,,
8,86,74-0,Work,1,9,4,8,23,
8,86,80-0,Work,0,6,4,6,106,
8,86,81-0,Work,1,10,2,3,67,67
8,86,81-1,Work,1,10,3,4,29,29
8,86,82-1,Work,0,0,11,16,90,
9,86,86-0,Offer,0,,,,,
9,86,86-1,Offer,0,,,,,
9,86,86-2,Offer,0,,,,,
9,86,86-3,Offer,0,,,,,
9,86,86-4,Offer,0,,,,,
9,86,81-1,Work,1,10,3,4,29,29
9,86,83-1,Work,1,5,7,10,32,
9,86,83-2,Work,0,7,5,8,52,
9,86,84-1,Work,1,10,5,6,15,15
10,86,86-0,Offer,0,,,,,
10,86,86-1,Offer,0,,,,,
10,86,86-2,Offer,0,,,,,
10,86,86-3,Offer,0,,,,,
10,86,86-4,Offer,0,,,,,
10,86,79-1,Work,1,9,4,9,35,
10,86,82-1,Work,1,8,11,16,90,
10,86,83-1,Work,1,7,7,10,32,
10,86,84-1,Work,1,10,5,6,15,15
11,86,86-0,Offer,0,,,,,
11,86,86-1,Offer,0,,,,,
11,86,86-2,Offer,0,,,,,
11,86,86-3,Offer,1,,,,,
11,86,86-4,Offer,0,,,,,
11,86,83-1,Work,1,7,7,10,32,
11,86,83-2,Work,1,8,5,8,52,
12,86,86-0,Offer,0,,,,,
12,86,86-1,Offer,0,,,,,
12,86,86-2,Offer,0,,,,,
12,86,86-3,Offer,1,,,,,
12,86,86-4,Offer,0,,,,,
12,86,79-1,Work,1,9,4,9,35,
12,86,81-1,Work,1,8,2,3,29,
12,86,84-0,Work,1,1,5,7,39,
13,86,86-0,Offer,0,,,,,
13,86,86-1,Offer,0,,,,,
13,86,86-2,Offer,0,,,,,
13,86,86-3,Offer,1,,,,,
13,86,86-4,Offer,0,,,,,
13,86,83-1,Work,1,7,7,10,32,
14,86,86-0,Offer,0,,,,,
14,86,86-1,Offer,0,,,,,
14,86,86-2,Offer,0,,,,,
14,86,86-3,Offer,1,,,,,
14,86,86-4,Offer,0,,,,,
14,86,80-0,Work,0,7,4,6,106,
14,86,81-0,Work,1,10,2,3,67,67
14,86,84-0,Work,1,4,5,7,39,
15,86,86-0,Offer,0,,,,,
15,86,86-1,Offer,0,,,,,
15,86,86-2,Offer,0,,,,,
